,EMA,average_return
177,The 179 ema,0.1032266648282163
178,The 180 ema,0.1032266648282163
179,The 181 ema,0.1032266648282163
180,The 182 ema,0.1032266648282163
181,The 183 ema,0.1032266648282163
182,The 184 ema,0.1032266648282163
183,The 185 ema,0.1032266648282163
184,The 186 ema,0.1032266648282163
185,The 187 ema,0.1032266648282163
186,The 188 ema,0.1032266648282163
187,The 189 ema,0.1032266648282163
188,The 190 ema,0.1032266648282163
189,The 191 ema,0.1032266648282163
190,The 192 ema,0.1032266648282163
191,The 193 ema,0.1032266648282163
192,The 194 ema,0.1032266648282163
193,The 195 ema,0.1032266648282163
194,The 196 ema,0.1032266648282163
195,The 197 ema,0.1032266648282163
196,The 198 ema,0.1032266648282163
197,The 199 ema,0.1032266648282163
198,The 200 ema,0.1032266648282163
199,The 201 ema,0.1032266648282163
200,The 202 ema,0.1032266648282163
201,The 203 ema,0.1032266648282163
202,The 204 ema,0.1032266648282163
203,The 205 ema,0.1032266648282163
204,The 206 ema,0.1032266648282163
205,The 207 ema,0.1032266648282163
206,The 208 ema,0.1032266648282163
207,The 209 ema,0.1032266648282163
208,The 210 ema,0.1032266648282163
209,The 211 ema,0.1032266648282163
210,The 212 ema,0.1032266648282163
211,The 213 ema,0.1032266648282163
212,The 214 ema,0.1032266648282163
213,The 215 ema,0.1032266648282163
214,The 216 ema,0.1032266648282163
215,The 217 ema,0.1032266648282163
216,The 218 ema,0.1032266648282163
217,The 219 ema,0.1032266648282163
218,The 220 ema,0.1032266648282163
219,The 221 ema,0.1032266648282163
220,The 222 ema,0.1032266648282163
221,The 223 ema,0.1032266648282163
222,The 224 ema,0.1032266648282163
223,The 225 ema,0.1032266648282163
224,The 226 ema,0.1032266648282163
225,The 227 ema,0.1032266648282163
226,The 228 ema,0.1032266648282163
227,The 229 ema,0.1032266648282163
228,The 230 ema,0.1032266648282163
229,The 231 ema,0.1032266648282163
230,The 232 ema,0.1032266648282163
231,The 233 ema,0.1032266648282163
232,The 234 ema,0.1032266648282163
233,The 235 ema,0.1032266648282163
234,The 236 ema,0.1032266648282163
235,The 237 ema,0.1032266648282163
236,The 238 ema,0.1032266648282163
237,The 239 ema,0.1032266648282163
238,The 240 ema,0.1032266648282163
239,The 241 ema,0.1032266648282163
240,The 242 ema,0.1032266648282163
241,The 243 ema,0.1032266648282163
242,The 244 ema,0.1032266648282163
243,The 245 ema,0.1032266648282163
244,The 246 ema,0.1032266648282163
245,The 247 ema,0.1032266648282163
246,The 248 ema,0.1032266648282163
247,The 249 ema,0.1032266648282163
248,The 250 ema,0.1032266648282163
249,The 251 ema,0.1032266648282163
250,The 252 ema,0.1032266648282163
251,The 253 ema,0.1032266648282163
252,The 254 ema,0.1032266648282163
253,The 255 ema,0.1032266648282163
254,The 256 ema,0.1032266648282163
255,The 257 ema,0.1032266648282163
256,The 258 ema,0.1032266648282163
257,The 259 ema,0.1032266648282163
258,The 260 ema,0.1032266648282163
259,The 261 ema,0.1032266648282163
260,The 262 ema,0.1032266648282163
261,The 263 ema,0.1032266648282163
262,The 264 ema,0.1032266648282163
263,The 265 ema,0.1032266648282163
264,The 266 ema,0.1032266648282163
265,The 267 ema,0.1032266648282163
266,The 268 ema,0.1032266648282163
267,The 269 ema,0.1032266648282163
268,The 270 ema,0.1032266648282163
269,The 271 ema,0.1032266648282163
270,The 272 ema,0.1032266648282163
271,The 273 ema,0.1032266648282163
272,The 274 ema,0.1032266648282163
273,The 275 ema,0.1032266648282163
274,The 276 ema,0.1032266648282163
275,The 277 ema,0.1032266648282163
276,The 278 ema,0.1032266648282163
277,The 279 ema,0.1032266648282163
278,The 280 ema,0.1032266648282163
279,The 281 ema,0.1032266648282163
280,The 282 ema,0.1032266648282163
281,The 283 ema,0.1032266648282163
282,The 284 ema,0.1032266648282163
283,The 285 ema,0.1032266648282163
284,The 286 ema,0.1032266648282163
285,The 287 ema,0.1032266648282163
286,The 288 ema,0.1032266648282163
287,The 289 ema,0.1032266648282163
288,The 290 ema,0.1032266648282163
289,The 291 ema,0.1032266648282163
290,The 292 ema,0.1032266648282163
291,The 293 ema,0.1032266648282163
292,The 294 ema,0.1032266648282163
293,The 295 ema,0.1032266648282163
294,The 296 ema,0.1032266648282163
295,The 297 ema,0.1032266648282163
296,The 298 ema,0.1032266648282163
297,The 299 ema,0.1032266648282163
298,The 300 ema,0.1032266648282163
